SURVEY ROUND,SITE NAME,STATE,LGA,WARD,LATITUDE,LONGITUDE,SITE MANAGEMENT AGENCY (SMA),SMA TYPE,REGISTRATION ACTIVITY,SUPPORT WASH,SUPPORT HEALTH,SUPPORT SHELTER/NFI,SUPPORT FOOD,SUPPORT PROTECTION,SUPPORT EDUCATION,SUPPORT LIVELIHOOD,SITE CLASSIFICATION,SITE TYPE,LAND OWNERSHIP,COMMON SHELTER TYPE,NO OF HOUSEHOLDS,INFANTS MALE,INFANTS FEMALE,CHILDREN MALE,CHILDREN FEMALE,YOUTH MALE,YOUTH FEMALE,ADULT MALE,ADULT FEMALE,ELDERLY MALE,ELDERLY FEMALE,TOTAL NUMBER OF IDPS,PREVIOUSLY BEEN DISPLACED,INTENDED RETURN AREA,WHY NOT RETURN,NO SHELTER,TENTS,MAKESHIFT,INDOORS,ACCESS ELECTRICITY,ACCESS SAFE COOKING,HAVE PRIVATE AREAS,HAVE MOSQUITO NETS,MOST NEEDED NFI,WATER SOURCE LOCATION,DRINKING WATER SOURCE,WATER CONSUMPTION,DRINKING WATER POTABLE,DRINKING WATER QUALITY COMPLAINTS,LATRINE CONDITION,FUNCTIONING TOILET,GARBAGE DISPOSAL,SOLID WASTE PROBLEM,HAND WASHING STATIONS,HYGIENE PROMOTION CAMPAIGN,OPEN DEFECATION,ACCESS TO FOOD,ACCESS TO MARKET,DISTRIBUTION FREQUENCY,OBTAINING FOOD,MALNUTRITION SCREENING,MOST PREVALENT HEALTH PROBLEM,ACCESS TO MEDICINE,ACCESS TO HEALTH FACILITY,LOCATION HEALTH FACILITY,HEALTH FACILITIES PROVIDER,ACCESS TO EDUCATION,EDUCATION LOCATION,ATTENDING SCHOOL,MAJORITY OCCUPATION,ACCESS TO INCOME,LIVESTOCK,CULTIVATION,SOURCE OF INFORMATION FOR MOST RESIDENTS,MAIN TOPIC IDP'S IS REQUESTING INFORMATION,SERIOUS PROBLEM DUE TO LACK OF INFORMATION
14,NGONGRE,ADAMAWA,FUFORE,GURIN,9.11074,12.86973,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Self-made tents,10,2,3,3,4,8,12,11,8,0,0,51,Yes,Place of origin,Lack of safety,None,None,<75%,<50%,<25%,<50%,<25%,<75%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),9,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Situation in areas of origin,No
14,ANGUWAN TIVI,ADAMAWA,FUFORE,GURIN,9.10895,12.88555,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,14,3,2,7,11,9,8,13,16,0,1,70,Yes,Place of origin,Lack of safety,None,None,<50%,<75%,<25%,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,No,Yes,Not so good (Not hygienic),14,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,LAKARE,ADAMAWA,FUFORE,GURIN,9.11711,12.86973,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,7,0,1,4,3,6,7,5,6,0,0,32,Yes,Place of origin,Lack of safety,None,None,<50%,<75%,<25%,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,No,Yes,Not so good (Not hygienic),6,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,BONAJI,ADAMAWA,FUFORE,PARIYA,9.41379,12.5907,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Individual house,3,1,0,3,2,3,2,2,4,0,0,17,Yes,Place of origin,House damaged/destroyed,None,None,<50%,<75%,<25%,<25%,<25%,<75%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),3,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Radio/news,Situation in areas of origin,Yes
14,NGURORE,ADAMAWA,FUFORE,RIBADU,9.30534,12.71911,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Individual house,10,1,2,7,10,3,5,11,8,0,0,47,Yes,Place of origin,Lack of safety,None,None,<25%,>75%,<25%,<25%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),7,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,DULO FULANI,ADAMAWA,FUFORE,RIBADU,9.29726,12.71232,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Individual house,76,7,9,29,37,48,55,86,108,1,2,382,Yes,Place of origin,Lack of safety,None,None,<25%,<75%,None,<25%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),36,Burning,No,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,KOLERE,ADAMAWA,FUFORE,RIBADU,9.29717,12.71584,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Host Communities,Host Communities,Private Building,Individual house,4,1,1,2,3,2,2,4,6,0,0,21,Yes,Place of origin,Lack of safety,None,None,<25%,>75%,<25%,<25%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,No,Yes,Not so good (Not hygienic),2,Burning,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cash,No,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Situation in areas of origin,Yes
14,GAMU,ADAMAWA,GANYE,GAMU,8.26519,12.0683,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,4,2,1,3,2,6,5,4,3,1,3,30,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<25%,Mosquito nets,Off-site (>10 mn),Hand pumps,>15 ltr,No,Yes,Not so good (Not hygienic),1,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,None,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,GANYE1,ADAMAWA,GANYE,GANYE I,8.44014,12.04926,No,,Yes,No,Yes,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,5,5,4,3,5,2,6,5,6,4,2,42,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<50%,Kitchen sets,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),5,Burning,No,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,On-site (>3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,TUDUN WADA,ADAMAWA,GANYE,GANYE I,8.44014,12.04364,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,7,2,3,7,7,7,10,8,4,3,3,54,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<50%,Kitchen sets,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),3,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,KASUWAN DARE,ADAMAWA,GANYE,GANYE I,8.45804,12.04824,No,,Yes,No,Yes,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,4,6,5,3,5,2,7,3,3,2,3,39,Yes,Place of origin,Lack of safety,None,None,None,>75%,>75%,<50%,<25%,None,Kitchen sets,Off-site (<10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),0,Burning,No,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,TSOHON KASUWA,ADAMAWA,GANYE,GANYE I,8.43136,12.05247,No,,Yes,Yes,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,4,3,3,2,3,8,7,2,5,1,2,36,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<50%,Kitchen sets,On-site (<10 mn),Protected well,>15 ltr,Yes,No,Not so good (Not hygienic),4,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,UNG JADA,ADAMAWA,GANYE,GANYE I,8.44014,12.04982,No,,Yes,No,Yes,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,8,6,5,8,5,3,7,6,8,4,2,54,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<50%,Mosquito nets,Off-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),4,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Cough,No,Yes,On-site (>3 km),Government,Yes,Off-site,<50%,Farming,No,No,Yes,Local Leader,Situation in areas of origin,No
14,LUGGERE,ADAMAWA,GANYE,GANYE II,8.43468,12.06098,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,7,2,3,6,4,4,6,6,6,2,5,44,Yes,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,None,<25%,Blankets/Mats,Off-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malnutrition,No,No,None,None,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,BAKIN ASIBITI,ADAMAWA,GANYE,GANYE II,8.43438,12.06123,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,6,1,1,1,1,2,1,2,2,2,2,15,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<50%,None,<50%,Kitchen sets,Off-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),6,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,No,None,None,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,GANGARASO,ADAMAWA,GANYE,GANYE II,8.43248,12.0418,No,,Yes,No,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,5,1,1,3,3,2,4,2,1,3,2,22,Yes,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<50%,Blankets/Mats,Off-site (>10 mn),Ponds/canals,>15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",No,Irregular,Host community donation,No,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Collecting firewood,No,No,No,Radio/news,Situation in areas of origin,No
14,DAWASA,ADAMAWA,GANYE,SANGASUMI,8.43119,12.04391,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,2,1,1,1,2,2,2,2,3,2,2,18,No,Place of origin,Lack of food,None,None,None,>75%,<25%,<25%,None,<50%,Kitchen sets,On-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),5,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,On-site (>3 km),Government,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,UNG. SHAKATA,ADAMAWA,GANYE,SANGASUMI,8.43248,12.0418,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,2,2,2,2,4,1,1,2,2,1,1,18,Yes,Place of origin,Lack of food,None,None,None,>75%,None,<25%,None,<50%,Kitchen sets,Off-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Diarrhea,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Families/Friends,Safety and Security,No
14,GANYE III,ADAMAWA,GANYE,SANGASUMI,8.43414,12.04448,No,,No,Yes,Yes,Yes,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Host family house,1,1,1,1,0,1,2,1,2,0,1,10,No,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,None,<50%,Kitchen sets,On-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),1,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,On-site (>3 km),Government,Yes,On-site,<25%,Farming,Yes,No,Yes,Radio/news,Safety and Security,No
14,UNG SA'IDU B,ADAMAWA,GANYE,SUGU,8.37892,12.06973,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,2,2,1,2,3,3,2,2,4,1,2,22,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<25%,Kitchen sets,On-site (>10 mn),Ponds/canals,>15 ltr,No,Yes,Not so good (Not hygienic),2,Burning,No,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Fever,No,Yes,On-site (>3 km),Government,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,SABON KASUWA,ADAMAWA,GANYE,SUGU,8.36714,12.06265,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,1,0,1,1,1,1,2,1,1,0,0,8,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<25%,Mosquito nets,Off-site (>10 mn),Hand pumps,>15 ltr,No,Yes,Not so good (Not hygienic),1,Burning,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,SUGU WARD,ADAMAWA,GANYE,SUGU,8.36714,12.06265,No,,Yes,No,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,2,2,2,0,2,3,5,3,2,2,1,22,Yes,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,None,<50%,Kitchen sets,Off-site (>10 mn),Hand pumps,>15 ltr,Yes,No,Not so good (Not hygienic),1,Burning,No,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Fever,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<50%,Farming,Yes,Yes,Yes,Radio/news,Safety and Security,No
14,FEDERAL HOUSING,ADAMAWA,GIREI,DAKRI,9.322572,12.477542,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Host Communities,Host Communities,Private Building,Self-made tents,385,3,1,45,53,201,219,419,593,3,4,1541,No,Place of origin,House damaged/destroyed,None,<25%,<75%,<25%,<25%,<25%,<25%,<25%,Mosquito nets,On-site (<10 mn),Protected well,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,DARKI,ADAMAWA,GIREI,DAKRI,9.33962,12.48089,No,,Yes,Yes,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Tents,77,2,2,16,38,38,51,52,121,3,2,325,Yes,Place of origin,Lack of safety,<25%,<75%,<25%,None,None,None,None,<25%,Mosquito nets,On-site (>10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Families/Friends,Safety and Security,No
14,WURO ALAJI,ADAMAWA,GIREI,DAKRI,9.33506,12.45757,No,,Yes,No,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,14,1,2,4,5,4,2,19,21,2,1,61,Yes,Place of origin,Lack of safety,<25%,<25%,<75%,None,None,<25%,None,<25%,Mosquito nets,Off-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Families/Friends,Situation in areas of origin,No
14,BAJABURE,ADAMAWA,GIREI,DAMARE,9.30321,12.46527,No,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,186,3,1,65,32,172,108,218,244,3,3,849,Yes,Place of origin,Lack of safety,None,<25%,<75%,<25%,<50%,<25%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Garbage pit,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,On-site (>3 km),Local clinic,Yes,Off-site,<25%,Daily labourer,Yes,Yes,Yes,Mobile phone,Distribution,No
14,TAFARE,ADAMAWA,GIREI,DAMARE,9.3181,12.45194,No,,Yes,Yes,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,243,4,2,39,116,161,152,216,231,4,1,926,No,Place of origin,House damaged/destroyed,None,<50%,<75%,None,None,None,None,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,No,None,None,Yes,Off-site,None,Farming,Yes,Yes,Yes,Families/Friends,Distribution,No
14,LIADE,ADAMAWA,GIREI,DAMARE,9.31342,12.46039,No,,Yes,Yes,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,253,2,4,152,145,125,248,174,215,6,1,1072,Yes,Place of origin,House damaged/destroyed,None,<50%,<75%,None,None,None,<25%,None,Mosquito nets,On-site (>10 mn),Protected well,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Families/Friends,Safety and Security,No
14,BADARISA,ADAMAWA,GIREI,DAMARE,9.3064,12.47043,No,,Yes,Yes,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,153,5,2,46,68,109,93,138,162,3,2,628,Yes,Place of origin,House damaged/destroyed,None,None,>75%,None,None,None,None,<50%,Blankets/Mats,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,No,Yes,Never,Cultivated,No,Diarrhea,No,Yes,Off-site (>3 km),Local clinic,No,None,None,Farming,Yes,Yes,Yes,Mobile phone,Distribution,No
14,ANGUWAN YELWA ,ADAMAWA,GIREI,GIREI  II,9.35679,12.54762,No,,Yes,Yes,No,Yes,No,No,No,No,Host Communities,Host Communities,Private Building,Host family house,157,6,4,39,92,74,81,108,117,3,3,527,Yes,Place of origin,House damaged/destroyed,None,<25%,<25%,<75%,<25%,<25%,None,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Safety and Security,No
14,MAI TURARE ,ADAMAWA,GIREI,GIREI  II,9.37219,12.55271,No,,Yes,Yes,No,Yes,No,No,No,No,Host Communities,Host Communities,Public/Government,Government building,220,3,4,76,102,64,40,136,272,4,6,707,No,Place of origin,Lack of safety,None,<50%,<50%,<25%,<25%,<25%,None,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,Yes,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,No,Yes,Yes,Families/Friends,Safety and Security,No
14,SABON GARI,ADAMAWA,GIREI,GIREI I,9.33938,12.50727,No,,Yes,Yes,No,No,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Self-made tents,239,2,2,69,145,188,225,182,167,2,4,986,Yes,Place of origin,Lack of safety,None,<25%,<75%,None,None,None,None,<50%,Kitchen sets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,Garbage pit,No,Yes but no soap/water inside,No,No,No,Yes,Never,Cultivated,No,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Families/Friends,Safety and Security,No
14,SANGERE,ADAMAWA,GIREI,GIREI I,9.34431,12.5134,No,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,613,4,7,102,89,438,536,426,381,6,5,1994,Yes,Place of origin,House damaged/destroyed,None,<75%,<25%,<25%,<50%,None,None,<25%,Kitchen sets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, on site",Yes,Irregular,Cultivated,No,Fever,No,Yes,On-site (>3 km),Local clinic,Yes,Off-site,None,Farming,Yes,Yes,Yes,Families/Friends,Safety and Security,No
14,ZUMA,ADAMAWA,GIREI,GIREI I,9.33842,12.50854,No,,Yes,Yes,No,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,152,3,1,27,93,92,90,74,93,3,7,483,Yes,Place of origin,Lack of safety,None,<25%,<75%,<25%,None,None,None,<25%,Mosquito nets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,Cough,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,None,Farming,Yes,No,Yes,Radio/news,Safety and Security,No
14,KOFARMAI ANGWA,ADAMAWA,GIREI,JERA BAKARI,9.5285,12.5373,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,19,3,3,7,6,5,9,7,13,1,0,54,No,Place of origin,House damaged/destroyed,None,<50%,<25%,<50%,<25%,<25%,None,<25%,Mosquito nets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,UNGUWAR YUNGUR,ADAMAWA,GIREI,JERA BAKARI,9.53121,12.49966,No,,Yes,Yes,Yes,No,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Self-made tents,37,4,1,18,16,17,11,18,18,2,1,106,No,Place of origin,Lack of safety,None,<50%,<75%,None,<25%,<25%,None,<25%,Mosquito nets,On-site (>10 mn),Protected well,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Cough,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,BAKIN KASUWA,ADAMAWA,GIREI,JERA BAKARI,9.39506,12.5727,No,,Yes,Yes,No,No,No,No,No,Yes,Host Communities,Host Communities,Private Building,Self-made tents,29,3,3,6,7,12,13,20,22,1,1,88,Yes,Place of origin,Lack of safety,None,None,<75%,<25%,<25%,<25%,None,<25%,Mosquito nets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,Diarrhea,No,No,None,None,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Families/Friends,Situation in areas of origin,No
14,DANYEL,ADAMAWA,GIREI,JERA BONYO,9.31966,12.3009,No,,Yes,Yes,Yes,Yes,No,No,No,Yes,Host Communities,Host Communities,Private Building,Host family house,210,13,19,19,26,87,91,160,158,8,10,591,No,Place of origin,House damaged/destroyed,None,<50%,<25%,<50%,<25%,<25%,None,<25%,Mosquito nets,On-site (>10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Malaria,No,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<25%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
14,ANGUWAN CHIBOK,ADAMAWA,GIREI,JERA BONYO,9.32309,12.30481,No,,Yes,Yes,Yes,No,No,No,Yes,Yes,Host Communities,Host Communities,Private Building,Self-made tents,130,20,24,24,29,29,36,89,95,9,12,367,No,Place of origin,House damaged/destroyed,None,<50%,<75%,None,<25%,<25%,None,<25%,Mosquito nets,On-site (>10 mn),Protected well,10 - 15 ltr,Yes,No,Not so good (Not hygienic),0,No waste disposal system,Yes,Yes but no soap/water inside,No,Yes,"Yes, off site",Yes,Irregular,Cultivated,No,Cough,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<50%,Farming,Yes,Yes,Yes,Mobile phone,Other relief assistance,No
